entity_id,fiscal_period_id,fiscal_year,fiscal_period,period_end_date,metric,value,currency,value_usd,source,load_timestamp
KEYS-US,KEYS-US_FY2021_Q1,2021,Q1,2021-01-31,FF_SALES,1046.1,USD,1046.1,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2021_Q2,2021,Q2,2021-04-30,FF_SALES,1093.67,USD,1093.67,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2021_Q3,2021,Q3,2021-07-31,FF_SALES,1036.27,USD,1036.27,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2021_Q4,2021,Q4,2021-10-31,FF_SALES,960.95,USD,960.95,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2022_A,2022,FY,2022-10-31,FF_SALES,4461.92,USD,4461.92,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2022_Q1,2022,Q1,2022-01-31,FF_SALES,899.4,USD,899.4,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2022_Q2,2022,Q2,2022-04-30,FF_SALES,1300.14,USD,1300.14,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2022_Q3,2022,Q3,2022-07-31,FF_SALES,1255.92,USD,1255.92,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2022_Q4,2022,Q4,2022-10-31,FF_SALES,1006.46,USD,1006.46,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2023_A,2023,FY,2023-10-31,FF_SALES,4399.82,USD,4399.82,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2023_Q1,2023,Q1,2023-01-31,FF_SALES,1270.77,USD,1270.77,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2023_Q2,2023,Q2,2023-04-30,FF_SALES,1085.65,USD,1085.65,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2023_Q3,2023,Q3,2023-07-31,FF_SALES,1100.15,USD,1100.15,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2023_Q4,2023,Q4,2023-10-31,FF_SALES,943.24,USD,943.24,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2024_A,2024,FY,2024-10-31,FF_SALES,4945.28,USD,4945.28,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2024_Q1,2024,Q1,2024-01-31,FF_SALES,1302.71,USD,1302.71,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2024_Q2,2024,Q2,2024-04-30,FF_SALES,1218.68,USD,1218.68,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2024_Q3,2024,Q3,2024-07-31,FF_SALES,1087.25,USD,1087.25,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2024_Q4,2024,Q4,2024-10-31,FF_SALES,1336.64,USD,1336.64,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2025_A,2025,FY,2025-10-31,FF_SALES,4728.33,USD,4728.33,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2025_Q1,2025,Q1,2025-01-31,FF_SALES,1335.59,USD,1335.59,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2025_Q2,2025,Q2,2025-04-30,FF_SALES,1077.34,USD,1077.34,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2025_Q3,2025,Q3,2025-07-31,FF_SALES,1176.9,USD,1176.9,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2025_Q4,2025,Q4,2025-10-31,FF_SALES,1138.51,USD,1138.51,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,4969.95,USD,4969.95,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,1455.47,USD,1455.47,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,1345.8,USD,1345.8,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,1092.82,USD,1092.82,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,1075.87,USD,1075.87,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,4877.92,USD,4877.92,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,1248.76,USD,1248.76,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,1275.53,USD,1275.53,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,1083.84,USD,1083.84,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,1269.79,USD,1269.79,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,5107.83,USD,5107.83,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,1301.5,USD,1301.5,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,1211.5,USD,1211.5,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,1468.26,USD,1468.26,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,1126.57,USD,1126.57,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,5291.62,USD,5291.62,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,1194.41,USD,1194.41,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,1401.17,USD,1401.17,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,1300.81,USD,1300.81,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,1395.23,USD,1395.23,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,5075.11,USD,5075.11,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,1306.6,USD,1306.6,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,1417.92,USD,1417.92,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,1095.18,USD,1095.18,FDB_FF,2026-03-04T23:00:00Z
IT-US,IT-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,1255.41,USD,1255.41,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,1431.98,USD,1431.98,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,345.87,USD,345.87,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,357.0,USD,357.0,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,307.87,USD,307.87,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,421.24,USD,421.24,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,1410.7,USD,1410.7,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,322.32,USD,322.32,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,366.12,USD,366.12,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,338.58,USD,338.58,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,383.68,USD,383.68,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,1567.63,USD,1567.63,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,361.12,USD,361.12,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,498.75,USD,498.75,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,355.93,USD,355.93,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,351.83,USD,351.83,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,1778.05,USD,1778.05,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,474.68,USD,474.68,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,427.19,USD,427.19,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,426.8,USD,426.8,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,449.37,USD,449.37,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,1837.69,USD,1837.69,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,419.67,USD,419.67,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,400.96,USD,400.96,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,461.25,USD,461.25,FDB_FF,2026-03-04T23:00:00Z
PAYC-US,PAYC-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,555.81,USD,555.81,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,2232.98,USD,2232.98,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,645.8,USD,645.8,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,461.86,USD,461.86,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,629.15,USD,629.15,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,496.18,USD,496.18,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,2384.32,USD,2384.32,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,628.87,USD,628.87,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,596.92,USD,596.92,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,575.62,USD,575.62,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,582.91,USD,582.91,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,2423.93,USD,2423.93,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,564.94,USD,564.94,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,654.15,USD,654.15,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,550.84,USD,550.84,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,654.01,USD,654.01,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,2741.92,USD,2741.92,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,601.43,USD,601.43,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,698.2,USD,698.2,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,721.64,USD,721.64,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,720.64,USD,720.64,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,2734.39,USD,2734.39,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,604.68,USD,604.68,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,619.0,USD,619.0,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,733.13,USD,733.13,FDB_FF,2026-03-04T23:00:00Z
DDOG-US,DDOG-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,777.58,USD,777.58,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2021_A,2021,FY,2021-01-31,FF_SALES,2633.26,USD,2633.26,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2021_Q1,2021,Q1,2020-04-30,FF_SALES,677.25,USD,677.25,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2021_Q2,2021,Q2,2020-07-31,FF_SALES,609.17,USD,609.17,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2021_Q3,2021,Q3,2020-10-31,FF_SALES,672.76,USD,672.76,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2021_Q4,2021,Q4,2021-01-31,FF_SALES,674.08,USD,674.08,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2022_A,2022,FY,2022-01-31,FF_SALES,2738.02,USD,2738.02,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2022_Q1,2022,Q1,2021-04-30,FF_SALES,744.89,USD,744.89,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2022_Q2,2022,Q2,2021-07-31,FF_SALES,653.27,USD,653.27,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2022_Q3,2022,Q3,2021-10-31,FF_SALES,671.3,USD,671.3,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2022_Q4,2022,Q4,2022-01-31,FF_SALES,668.56,USD,668.56,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2023_A,2023,FY,2023-01-31,FF_SALES,3074.38,USD,3074.38,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2023_Q1,2023,Q1,2022-04-30,FF_SALES,869.56,USD,869.56,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2023_Q2,2023,Q2,2022-07-31,FF_SALES,711.93,USD,711.93,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2023_Q3,2023,Q3,2022-10-31,FF_SALES,684.56,USD,684.56,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2023_Q4,2023,Q4,2023-01-31,FF_SALES,808.33,USD,808.33,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2024_A,2024,FY,2024-01-31,FF_SALES,3106.86,USD,3106.86,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2024_Q1,2024,Q1,2023-04-30,FF_SALES,772.48,USD,772.48,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2024_Q2,2024,Q2,2023-07-31,FF_SALES,698.27,USD,698.27,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2024_Q3,2024,Q3,2023-10-31,FF_SALES,851.49,USD,851.49,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2024_Q4,2024,Q4,2024-01-31,FF_SALES,784.61,USD,784.61,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2025_A,2025,FY,2025-01-31,FF_SALES,3232.32,USD,3232.32,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2025_Q1,2025,Q1,2024-04-30,FF_SALES,676.38,USD,676.38,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2025_Q2,2025,Q2,2024-07-31,FF_SALES,931.17,USD,931.17,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2025_Q3,2025,Q3,2024-10-31,FF_SALES,682.9,USD,682.9,FDB_FF,2026-03-04T23:00:00Z
SNOW-US,SNOW-US_FY2025_Q4,2025,Q4,2025-01-31,FF_SALES,941.87,USD,941.87,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,2329.01,USD,2329.01,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,566.02,USD,566.02,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,556.0,USD,556.0,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,576.68,USD,576.68,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,630.3,USD,630.3,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,2629.86,USD,2629.86,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,629.58,USD,629.58,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,722.12,USD,722.12,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,681.52,USD,681.52,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,596.63,USD,596.63,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,2748.53,USD,2748.53,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,641.51,USD,641.51,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,614.97,USD,614.97,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,627.38,USD,627.38,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,864.68,USD,864.68,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,2799.9,USD,2799.9,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,788.43,USD,788.43,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,727.5,USD,727.5,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,631.06,USD,631.06,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,652.9,USD,652.9,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,2905.04,USD,2905.04,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,746.45,USD,746.45,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,771.95,USD,771.95,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,660.56,USD,660.56,FDB_FF,2026-03-04T23:00:00Z
PLTR-US,PLTR-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,726.08,USD,726.08,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,5191.32,USD,5191.32,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,1170.29,USD,1170.29,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,1300.18,USD,1300.18,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,1395.94,USD,1395.94,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,1324.91,USD,1324.91,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,5000.18,USD,5000.18,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,1070.77,USD,1070.77,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,1369.26,USD,1369.26,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,1167.72,USD,1167.72,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,1392.44,USD,1392.44,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,5406.76,USD,5406.76,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,1469.18,USD,1469.18,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,1452.46,USD,1452.46,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,1179.53,USD,1179.53,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,1305.59,USD,1305.59,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,5289.36,USD,5289.36,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,1194.19,USD,1194.19,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,1508.19,USD,1508.19,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,1371.38,USD,1371.38,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,1215.6,USD,1215.6,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,5654.37,USD,5654.37,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,1594.92,USD,1594.92,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,1253.78,USD,1253.78,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,1290.2,USD,1290.2,FDB_FF,2026-03-04T23:00:00Z
COIN-US,COIN-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,1515.48,USD,1515.48,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2021_A,2021,FY,2021-01-31,FF_SALES,87900.65,USD,87900.65,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2021_Q1,2021,Q1,2020-04-30,FF_SALES,23068.45,USD,23068.45,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2021_Q2,2021,Q2,2020-07-31,FF_SALES,22333.05,USD,22333.05,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2021_Q3,2021,Q3,2020-10-31,FF_SALES,21897.93,USD,21897.93,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2021_Q4,2021,Q4,2021-01-31,FF_SALES,20601.21,USD,20601.21,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2022_A,2022,FY,2022-01-31,FF_SALES,94862.82,USD,94862.82,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2022_Q1,2022,Q1,2021-04-30,FF_SALES,24645.03,USD,24645.03,FDB_FF,2026-03-04T23:00:00Z
TGT-US,TGT-US_FY2022_Q2,2022,Q2,2021-07-31,FF_SALES,24018.8,USD,24018.8,FDB_FF,2026-03-04T23:00:00Z
